,filename1,filename2,label1,label2,match,features1,features2,x
219,fseivkaego.wav,hpksmzrrau.wav,2,102,False,[ 7  7 15  7  7 14 13  6 12  6  0  0  0  0  0],[44 44 21 21  0  0  0  0  0  0  0  0  0  0  0],"[ 7.  7. 15.  7.  7. 14. 13.  6. 12.  6.  0.  0.  0.  0.  0. 44. 44. 21.
 21.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
220,afceoescqs.wav,afceoescqs.wav,6,6,True,[ 7  7  6 12 17 19  8  9  4 13 17  0  0  0  0],[ 7  7  6 12 17 19  8  9  4 13 17  0  0  0  0],"[ 7.  7.  6. 12. 17. 19.  8.  9.  4. 13. 17.  0.  0.  0.  0.  7.  7.  6.
 12. 17. 19.  8.  9.  4. 13. 17.  0.  0.  0.  0.]"
221,haflvkblwb.wav,ehxeagksdh.wav,107,217,False,[12 30 10 29 28 23  0  0  0  0  0  0  0  0  0],[  4   4  15   6   4  15   4   6 177   0   0   0   0   0   0],"[ 12.  30.  10.  29.  28.  23.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   4.   4.  15.   6.   4.  15.   4.   6. 177.   0.   0.   0.   0.
   0.   0.]"
222,pzcxpzxpxd.wav,qqucfkznez.wav,2020,108,False,[ 6 11 10 11 12  5 10 20 33 16  5  9 25  6 11  7  6  8  3 69],[74 15 87  0  0  0  0  0  0  0  0  0  0  0  0],"[ 6. 11. 10. 11. 12.  5. 10. 20. 33. 16.  5.  9. 25.  6. 11.  7.  6.  8.
  3. 69. 74. 15. 87.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
223,qdcdgqjjdr.wav,bjmudjflmc.wav,107,204,False,[11 26 11 29 27 11 11  0  0  0  0  0  0  0  0],[16 10 10 37  0  0  0  0  0  0  0  0  0  0  0],"[11. 26. 11. 29. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0. 16. 10. 10.
 37.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
224,eoezebbvxg.wav,csbfhksvpj.wav,210,201,False,[ 9  9  9 18 28 10  9  9  0  0  0  0  0  0  0],[31 31  0  0  0  0  0  0  0  0  0  0  0  0  0],"[ 9.  9.  9. 18. 28. 10.  9.  9.  0.  0.  0.  0.  0.  0.  0. 31. 31.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
225,zhuoofjubf.wav,haflvkblwb.wav,215,107,False,[ 7 46  7 44  9 45  0  0  0  0  0  0  0  0  0],[12 30 10 29 28 23  0  0  0  0  0  0  0  0  0],"[ 7. 46.  7. 44.  9. 45.  0.  0.  0.  0.  0.  0.  0.  0.  0. 12. 30. 10.
 29. 28. 23.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
226,fsohitjzej.wav,fsohitjzej.wav,206,206,True,[19 20 20 44  0  0  0  0  0  0  0  0  0  0  0],[19 20 20 44  0  0  0  0  0  0  0  0  0  0  0],"[19. 20. 20. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 19. 20. 20.
 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
227,dsypcprhpa.wav,puebabxdeo.wav,103,110,False,[ 8 11  0  0  0  0  0  0  0  0  0  0  0  0  0],[50 14 12 13  0  0  0  0  0  0  0  0  0  0  0],"[ 8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 50. 14. 12.
 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
228,fseivkaego.wav,fseivkaego.wav,2,2,True,[ 7  7 15  7  7 14 13  6 12  6  0  0  0  0  0],[ 7  7 15  7  7 14 13  6 12  6  0  0  0  0  0],"[ 7.  7. 15.  7.  7. 14. 13.  6. 12.  6.  0.  0.  0.  0.  0.  7.  7. 15.
  7.  7. 14. 13.  6. 12.  6.  0.  0.  0.  0.  0.]"
229,heddrodrmd.wav,elesgfaxki.wav,5,213,False,[ 6  7 13 27  6  7 11  0  0  0  0  0  0  0  0],[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],"[ 6.  7. 13. 27.  6.  7. 11.  0.  0.  0.  0.  0.  0.  0.  0. 13. 13. 13.
 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0.]"
230,nvdmllxvqy.wav,aejvqoknnp.wav,7,5,False,[41  9 38 37  9  0  0  0  0  0  0  0  0  0  0],[ 7  6 13 25  7  5 12  0  0  0  0  0  0  0  0],"[41.  9. 38. 37.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  6. 13.
 25.  7.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.]"
231,tsoxcpgasb.wav,mokhicvkqf.wav,9,9,True,[17  8  8 16 16  8  9 17 10  9  8  9  0  0  0],[19  8  8 15 19  8  8 21  9  9  8  8  0  0  0],"[17.  8.  8. 16. 16.  8.  9. 17. 10.  9.  8.  9.  0.  0.  0. 19.  8.  8.
 15. 19.  8.  8. 21.  9.  9.  8.  8.  0.  0.  0.]"
232,elesgfaxki.wav,oqdpexpbcn.wav,213,204,False,[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],[10  8  9  9 10 36  0  0  0  0  0  0  0  0  0],"[13. 13. 13. 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0. 10.  8.  9.
  9. 10. 36.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
233,cskyaempjh.wav,qnzjyterey.wav,203,103,False,[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],[8 7 0 0 0 0 0 0 0 0 0 0 0 0 0],"[19. 68. 19.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  7.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
234,nvdmllxvqy.wav,porggqhlib.wav,7,216,False,[41  9 38 37  9  0  0  0  0  0  0  0  0  0  0],[75 80  0  0  0  0  0  0  0  0  0  0  0  0  0],"[41.  9. 38. 37.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 75. 80.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
235,elesgfaxki.wav,bidasxlymp.wav,213,213,True,[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],[12 12 13 13 12 13 28 13 12 27 13 13  0  0  0],"[13. 13. 13. 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0. 12. 12. 13.
 13. 12. 13. 28. 13. 12. 27. 13. 13.  0.  0.  0.]"
236,dsypcprhpa.wav,fseivkaego.wav,103,2,False,[ 8 11  0  0  0  0  0  0  0  0  0  0  0  0  0],[ 7  7 15  7  7 14 13  6 12  6  0  0  0  0  0],"[ 8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  7. 15.
  7.  7. 14. 13.  6. 12.  6.  0.  0.  0.  0.  0.]"
237,wlbegoogpi.wav,ocbmanpcif.wav,109,102,False,[13 13 15 10 13 17  0  0  0  0  0  0  0  0  0],[40 42 21 20  0  0  0  0  0  0  0  0  0  0  0],"[13. 13. 15. 10. 13. 17.  0.  0.  0.  0.  0.  0.  0.  0.  0. 40. 42. 21.
 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
238,shjokxnzux.wav,auekkfhgvs.wav,213,107,False,[13 13 12 13 13 12 31 13 13 25 13 13  0  0  0],[11 29 12 27 27 11 11  0  0  0  0  0  0  0  0],"[13. 13. 12. 13. 13. 12. 31. 13. 13. 25. 13. 13.  0.  0.  0. 11. 29. 12.
 27. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.]"
239,puyzvpeosf.wav,cskyaempjh.wav,209,203,False,[56 56 20  6 13 12  0  0  0  0  0  0  0  0  0],[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],"[56. 56. 20.  6. 13. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0. 19. 68. 19.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
240,nvdmllxvqy.wav,rgxpztuhny.wav,7,212,False,[41  9 38 37  9  0  0  0  0  0  0  0  0  0  0],[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],"[41.  9. 38. 37.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 32.  7.  7.
 24. 25. 36.  6.  7. 12. 12.  0.  0.  0.  0.  0.]"
241,elesgfaxki.wav,cskyaempjh.wav,213,203,False,[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],"[13. 13. 13. 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0. 19. 68. 19.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
242,jkhivvzers.wav,mvkyhqdwub.wav,201,109,False,[37 35  0  0  0  0  0  0  0  0  0  0  0  0  0],[13 14 15 12 13 15  0  0  0  0  0  0  0  0  0],"[37. 35.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 13. 14. 15.
 12. 13. 15.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
243,ugsvpqnwjq.wav,xwrxxvztrb.wav,5,6,False,[14 14 30  6  5 13  0  0  0  0  0  0  0  0  0],[ 7  6  6 11 15 16  7  7  6 12 15  0  0  0  0],"[14. 14. 30.  6.  5. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  6.  6.
 11. 15. 16.  7.  7.  6. 12. 15.  0.  0.  0.  0.]"
244,kzrfldkdiu.wav,fztigkaxcq.wav,211,210,False,[ 7  8 41 26  9  0  0  0  0  0  0  0  0  0  0],[ 9  8  9 18 28  9  9  8  0  0  0  0  0  0  0],"[ 7.  8. 41. 26.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9.  8.  9.
 18. 28.  9.  9.  8.  0.  0.  0.  0.  0.  0.  0.]"
245,kovqiznllc.wav,rjrqbatlca.wav,101,7,False,[16  9  9 18 31 18  0  0  0  0  0  0  0  0  0],[38  9 42 38  9  0  0  0  0  0  0  0  0  0  0],"[16.  9.  9. 18. 31. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0. 38.  9. 42.
 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
246,kzrfldkdiu.wav,ixkhocbexb.wav,211,211,True,[ 7  8 41 26  9  0  0  0  0  0  0  0  0  0  0],[ 8  8 51 25  8  0  0  0  0  0  0  0  0  0  0],"[ 7.  8. 41. 26.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8. 51.
 25.  8.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
247,qdcdgqjjdr.wav,auekkfhgvs.wav,107,107,True,[11 26 11 29 27 11 11  0  0  0  0  0  0  0  0],[11 29 12 27 27 11 11  0  0  0  0  0  0  0  0],"[11. 26. 11. 29. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0. 11. 29. 12.
 27. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.]"
248,nteucpudss.wav,mvkyhqdwub.wav,109,109,True,[13 14 12 13 11 14  0  0  0  0  0  0  0  0  0],[13 14 15 12 13 15  0  0  0  0  0  0  0  0  0],"[13. 14. 12. 13. 11. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0. 13. 14. 15.
 12. 13. 15.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
249,rfjllsqsdk.wav,nteucpudss.wav,207,109,False,[ 9 61  9 24  8 24  9  0  0  0  0  0  0  0  0],[13 14 12 13 11 14  0  0  0  0  0  0  0  0  0],"[ 9. 61.  9. 24.  8. 24.  9.  0.  0.  0.  0.  0.  0.  0.  0. 13. 14. 12.
 13. 11. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
250,zxogapkubr.wav,rjrqbatlca.wav,200,7,False,[ 9  9 10 17 10  0  0  0  0  0  0  0  0  0  0],[38  9 42 38  9  0  0  0  0  0  0  0  0  0  0],"[ 9.  9. 10. 17. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 38.  9. 42.
 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
251,ukylxybquz.wav,csbfhksvpj.wav,noisy-12,201,False,[44 25  8 14 14  0  0  0  0  0  0  0  0  0  0],[31 31  0  0  0  0  0  0  0  0  0  0  0  0  0],"[44. 25.  8. 14. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 31. 31.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
252,bidasxlymp.wav,qqucfkznez.wav,213,108,False,[12 12 13 13 12 13 28 13 12 27 13 13  0  0  0],[74 15 87  0  0  0  0  0  0  0  0  0  0  0  0],"[12. 12. 13. 13. 12. 13. 28. 13. 12. 27. 13. 13.  0.  0.  0. 74. 15. 87.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
253,ehxeagksdh.wav,kebfrgppqu.wav,217,205,False,[  4   4  15   6   4  15   4   6 177   0   0   0   0   0   0],[ 5  6 16  6  7  0  0  0  0  0  0  0  0  0  0],"[  4.   4.  15.   6.   4.  15.   4.   6. 177.   0.   0.   0.   0.   0.
   0.   5.   6.  16.   6.   7.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.]"
254,cbowckbxbf.wav,mffbtntxqa.wav,203,test with talk,False,[19 61 19  0  0  0  0  0  0  0  0  0  0  0  0],[ 9 15 25 20 20 54  3  5 12 29  5  0  0  0  0],"[19. 61. 19.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  9. 15. 25.
 20. 20. 54.  3.  5. 12. 29.  5.  0.  0.  0.  0.]"
255,bidasxlymp.wav,rjrqbatlca.wav,213,7,False,[12 12 13 13 12 13 28 13 12 27 13 13  0  0  0],[38  9 42 38  9  0  0  0  0  0  0  0  0  0  0],"[12. 12. 13. 13. 12. 13. 28. 13. 12. 27. 13. 13.  0.  0.  0. 38.  9. 42.
 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
256,ooyevtcxvf.wav,mxhplmsaoy.wav,6,8,False,[ 7  9  4 13 19 18  8  8  6 14 18  0  0  0  0],[18  8  8 17 57 20  8  9 15  0  0  0  0  0  0],"[ 7.  9.  4. 13. 19. 18.  8.  8.  6. 14. 18.  0.  0.  0.  0. 18.  8.  8.
 17. 57. 20.  8.  9. 15.  0.  0.  0.  0.  0.  0.]"
257,rzqhqynivp.wav,ijobvlgxab.wav,214,214,True,[12 12 11 12 11 13 26 12 11 12 12  0  0  0  0],[12 11 12 11 11 13 26 11 12 12 12  0  0  0  0],"[12. 12. 11. 12. 11. 13. 26. 12. 11. 12. 12.  0.  0.  0.  0. 12. 11. 12.
 11. 11. 13. 26. 11. 12. 12. 12.  0.  0.  0.  0.]"
258,ycdinlhbms.wav,apjmezxghn.wav,102,101,False,[44 39 21 20  0  0  0  0  0  0  0  0  0  0  0],[16  9  8 16 32 18  0  0  0  0  0  0  0  0  0],"[44. 39. 21. 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 16.  9.  8.
 16. 32. 18.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
259,ugsvpqnwjq.wav,aejvqoknnp.wav,5,5,True,[14 14 30  6  5 13  0  0  0  0  0  0  0  0  0],[ 7  6 13 25  7  5 12  0  0  0  0  0  0  0  0],"[14. 14. 30.  6.  5. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  6. 13.
 25.  7.  5. 12.  0.  0.  0.  0.  0.  0.  0.  0.]"
260,kzrfldkdiu.wav,ixkhocbexb.wav,211,211,True,[ 7  8 41 26  9  0  0  0  0  0  0  0  0  0  0],[ 8  8 51 25  8  0  0  0  0  0  0  0  0  0  0],"[ 7.  8. 41. 26.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8. 51.
 25.  8.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
261,dumxartuej.wav,ltmfyyflem.wav,8,214,False,[19  7  8 16 82 16  9  8 15  0  0  0  0  0  0],[13 12 11 12 12 12 26 12 11 12 11  0  0  0  0],"[19.  7.  8. 16. 82. 16.  9.  8. 15.  0.  0.  0.  0.  0.  0. 13. 12. 11.
 12. 12. 12. 26. 12. 11. 12. 11.  0.  0.  0.  0.]"
262,zjhfdatcqf.wav,qgaehindtv.wav,208,206,False,[15  8 22 16  7  8  7 22  0  0  0  0  0  0  0],[23 21 21 47  0  0  0  0  0  0  0  0  0  0  0],"[15.  8. 22. 16.  7.  8.  7. 22.  0.  0.  0.  0.  0.  0.  0. 23. 21. 21.
 47.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
263,porggqhlib.wav,lnqsjqmyks.wav,216,207,False,[75 80  0  0  0  0  0  0  0  0  0  0  0  0  0],[ 8 61  9 24  9 23  9  0  0  0  0  0  0  0  0],"[75. 80.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8. 61.  9.
 24.  9. 23.  9.  0.  0.  0.  0.  0.  0.  0.  0.]"
264,kebfrgppqu.wav,xjcwvtcyce.wav,205,215,False,[ 5  6 16  6  7  0  0  0  0  0  0  0  0  0  0],[ 7 43  7 45  7 44  0  0  0  0  0  0  0  0  0],"[ 5.  6. 16.  6.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7. 43.  7.
 45.  7. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
265,funrhoonve.wav,ycdinlhbms.wav,108,102,False,[65 15 79  0  0  0  0  0  0  0  0  0  0  0  0],[44 39 21 20  0  0  0  0  0  0  0  0  0  0  0],"[65. 15. 79.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 44. 39. 21.
 20.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
266,mffbtntxqa.wav,xgrodzwmgz.wav,test with talk,215,False,[ 9 15 25 20 20 54  3  5 12 29  5  0  0  0  0],[ 7 41  7 43  7 42  0  0  0  0  0  0  0  0  0],"[ 9. 15. 25. 20. 20. 54.  3.  5. 12. 29.  5.  0.  0.  0.  0.  7. 41.  7.
 43.  7. 42.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
267,xjcwvtcyce.wav,rtvbbzbfyx.wav,215,200,False,[ 7 43  7 45  7 44  0  0  0  0  0  0  0  0  0],[10  8  9 19 10  0  0  0  0  0  0  0  0  0  0],"[ 7. 43.  7. 45.  7. 44.  0.  0.  0.  0.  0.  0.  0.  0.  0. 10.  8.  9.
 19. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
268,rgxpztuhny.wav,ayelsyhuxs.wav,212,209,False,[32  7  7 24 25 36  6  7 12 12  0  0  0  0  0],[56 57 18  7 11 12  0  0  0  0  0  0  0  0  0],"[32.  7.  7. 24. 25. 36.  6.  7. 12. 12.  0.  0.  0.  0.  0. 56. 57. 18.
  7. 11. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
269,puyzvpeosf.wav,rupzhrxnvo.wav,209,8,False,[56 56 20  6 13 12  0  0  0  0  0  0  0  0  0],[17  8  8 17 73 21  8  7 16  0  0  0  0  0  0],"[56. 56. 20.  6. 13. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0. 17.  8.  8.
 17. 73. 21.  8.  7. 16.  0.  0.  0.  0.  0.  0.]"
270,afceoescqs.wav,dsypcprhpa.wav,6,103,False,[ 7  7  6 12 17 19  8  9  4 13 17  0  0  0  0],[ 8 11  0  0  0  0  0  0  0  0  0  0  0  0  0],"[ 7.  7.  6. 12. 17. 19.  8.  9.  4. 13. 17.  0.  0.  0.  0.  8. 11.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
271,ehxeagksdh.wav,fztigkaxcq.wav,217,210,False,[  4   4  15   6   4  15   4   6 177   0   0   0   0   0   0],[ 9  8  9 18 28  9  9  8  0  0  0  0  0  0  0],"[  4.   4.  15.   6.   4.  15.   4.   6. 177.   0.   0.   0.   0.   0.
   0.   9.   8.   9.  18.  28.   9.   9.   8.   0.   0.   0.   0.   0.
   0.   0.]"
272,ooyevtcxvf.wav,ndhsmlansj.wav,6,101,False,[ 7  9  4 13 19 18  8  8  6 14 18  0  0  0  0],[16  9  8 18 32 17  0  0  0  0  0  0  0  0  0],"[ 7.  9.  4. 13. 19. 18.  8.  8.  6. 14. 18.  0.  0.  0.  0. 16.  9.  8.
 18. 32. 17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
273,bidasxlymp.wav,puyzvpeosf.wav,213,209,False,[12 12 13 13 12 13 28 13 12 27 13 13  0  0  0],[56 56 20  6 13 12  0  0  0  0  0  0  0  0  0],"[12. 12. 13. 13. 12. 13. 28. 13. 12. 27. 13. 13.  0.  0.  0. 56. 56. 20.
  6. 13. 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
274,ztvloagxul.wav,qqucfkznez.wav,2,108,False,[ 8  6 14  8  6 15 16  7 13  8  0  0  0  0  0],[74 15 87  0  0  0  0  0  0  0  0  0  0  0  0],"[ 8.  6. 14.  8.  6. 15. 16.  7. 13.  8.  0.  0.  0.  0.  0. 74. 15. 87.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
275,pzcxpzxpxd.wav,ctpfqrfjkm.wav,2020,205,False,[ 6 11 10 11 12  5 10 20 33 16  5  9 25  6 11  7  6  8  3 69],[ 5  4 14  4  6  0  0  0  0  0  0  0  0  0  0],"[ 6. 11. 10. 11. 12.  5. 10. 20. 33. 16.  5.  9. 25.  6. 11.  7.  6.  8.
  3. 69.  5.  4. 14.  4.  6.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
276,qdcdgqjjdr.wav,haflvkblwb.wav,107,107,True,[11 26 11 29 27 11 11  0  0  0  0  0  0  0  0],[12 30 10 29 28 23  0  0  0  0  0  0  0  0  0],"[11. 26. 11. 29. 27. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0. 12. 30. 10.
 29. 28. 23.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
277,elesgfaxki.wav,shjokxnzux.wav,213,213,True,[13 13 13 12 13 29 12 14 26 13 14  0  0  0  0],[13 13 12 13 13 12 31 13 13 25 13 13  0  0  0],"[13. 13. 13. 12. 13. 29. 12. 14. 26. 13. 14.  0.  0.  0.  0. 13. 13. 12.
 13. 13. 12. 31. 13. 13. 25. 13. 13.  0.  0.  0.]"
278,ocavchpcbv.wav,rjrqbatlca.wav,presentation-password,7,False,[12  7  7 12 26 13  0  0  0  0  0  0  0  0  0],[38  9 42 38  9  0  0  0  0  0  0  0  0  0  0],"[12.  7.  7. 12. 26. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0. 38.  9. 42.
 38.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
279,dyzfpmrfaf.wav,porggqhlib.wav,110,216,False,[35 11 12 11  0  0  0  0  0  0  0  0  0  0  0],[75 80  0  0  0  0  0  0  0  0  0  0  0  0  0],"[35. 11. 12. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 75. 80.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
280,mvkyhqdwub.wav,nteucpudss.wav,109,109,True,[13 14 15 12 13 15  0  0  0  0  0  0  0  0  0],[13 14 12 13 11 14  0  0  0  0  0  0  0  0  0],"[13. 14. 15. 12. 13. 15.  0.  0.  0.  0.  0.  0.  0.  0.  0. 13. 14. 12.
 13. 11. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
281,qnzjyterey.wav,nteucpudss.wav,103,109,False,[8 7 0 0 0 0 0 0 0 0 0 0 0 0 0],[13 14 12 13 11 14  0  0  0  0  0  0  0  0  0],"[ 8.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 13. 14. 12.
 13. 11. 14.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
282,dsypcprhpa.wav,qnzjyterey.wav,103,103,True,[ 8 11  0  0  0  0  0  0  0  0  0  0  0  0  0],[8 7 0 0 0 0 0 0 0 0 0 0 0 0 0],"[ 8. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  7.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
283,ixkhocbexb.wav,kzrfldkdiu.wav,211,211,True,[ 8  8 51 25  8  0  0  0  0  0  0  0  0  0  0],[ 7  8 41 26  9  0  0  0  0  0  0  0  0  0  0],"[ 8.  8. 51. 25.  8.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  8. 41.
 26.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
284,kzrfldkdiu.wav,bllzfdkcih.wav,211,211,True,[ 7  8 41 26  9  0  0  0  0  0  0  0  0  0  0],[ 8  8 47 25  7  0  0  0  0  0  0  0  0  0  0],"[ 7.  8. 41. 26.  9.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  8.  8. 47.
 25.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
285,cskyaempjh.wav,cskyaempjh.wav,203,203,True,[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],[19 68 19  0  0  0  0  0  0  0  0  0  0  0  0],"[19. 68. 19.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 19. 68. 19.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
286,kebfrgppqu.wav,ieaxshpxwj.wav,205,2,False,[ 5  6 16  6  7  0  0  0  0  0  0  0  0  0  0],[ 7  7 15  8  7 17 15  6 27  7  0  0  0  0  0],"[ 5.  6. 16.  6.  7.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  7.  7. 15.
  8.  7. 17. 15.  6. 27.  7.  0.  0.  0.  0.  0.]"
287,puebabxdeo.wav,ozrzqfepzk.wav,110,110,True,[50 14 12 13  0  0  0  0  0  0  0  0  0  0  0],[48 13 12 12  0  0  0  0  0  0  0  0  0  0  0],"[50. 14. 12. 13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. 48. 13. 12.
 12.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
288,mvkyhqdwub.wav,wlbegoogpi.wav,109,109,True,[13 14 15 12 13 15  0  0  0  0  0  0  0  0  0],[13 13 15 10 13 17  0  0  0  0  0  0  0  0  0],"[13. 14. 15. 12. 13. 15.  0.  0.  0.  0.  0.  0.  0.  0.  0. 13. 13. 15.
 10. 13. 17.  0.  0.  0.  0.  0.  0.  0.  0.  0.]"
289,dumxartuej.wav,dumxartuej.wav,8,8,True,[19  7  8 16 82 16  9  8 15  0  0  0  0  0  0],[19  7  8 16 82 16  9  8 15  0  0  0  0  0  0],"[19.  7.  8. 16. 82. 16.  9.  8. 15.  0.  0.  0.  0.  0.  0. 19.  7.  8.
 16. 82. 16.  9.  8. 15.  0.  0.  0.  0.  0.  0.]"
290,dgxbxyxyfd.wav,aibjsgeegu.wav,208,217,False,[ 7  8  8 22 16  7  8  7 23  0  0  0  0  0  0],[  5   3  14   9  14   4   5 162  59   0   0   0   0   0   0],"[  7.   8.   8.  22.  16.   7.   8.   7.  23.   0.   0.   0.   0.   0.
   0.   5.   3.  14.   9.  14.   4.   5. 162.  59.   0.   0.   0.   0.
   0.   0.]"
